"","data_set","c1_size","c2_size","c3_size","c1_intensity","c2_intensity","c3_intensity","c1_x_centroid","c2_x_centroid","c3_x_centroid","c1_y_centroid","c2_y_centroid","c3_y_centroid","tumor"
"488","train",14225,23085,6306,0.0195265171094787,0.445773887635979,0.944165842677084,85.6220738137083,99.59670781893,95.8686964795433,125.661019332162,111.900628113494,112.67205835712,1
"489","train",12440,23823,7353,0.0293014311834055,0.479189414085737,0.930768553851609,98.8709807073955,91.2982411954834,97.4784441724466,122.652090032154,115.668177811359,108.78675370597,1
"490","train",13577,22923,7116,0.105401724658321,0.461071977541114,0.917832225639031,96.464388303749,93.2611351044802,94.7428330522766,121.058702216985,115.496270121712,111.035553681844,1
"491","train",13191,23341,7084,0.101666763286304,0.458076547957701,0.917916099246061,92.413615343795,95.8060065978321,94.081874647092,121.48616480934,115.392228267855,110.865330321852,1
"492","train",11899,25419,6298,0.0427434172257101,0.378862808351574,0.941415575439475,93.372972518699,95.4590267123018,92.7586535408066,118.641314396168,114.10818678941,122.107812003811,1
"493","train",13787,22647,7182,0.0302455993639918,0.418137189966638,0.926548943164044,91.6180459853485,96.004327283967,95.2887774993038,113.520490316965,117.603435333598,118.740183792815,1
"494","train",10984,23864,8768,0.142090098967475,0.454560976250996,0.859006458422836,101.125,89.151231981227,100.758439781022,106.574927166788,122.172267851157,113.495209854015,1
"495","train",12025,23973,7618,0.102091883738942,0.581618045791735,0.950505253295892,93.8886486486487,93.5960455512452,98.3096613284327,125.439168399168,111.61114587244,117.774218955106,1
"496","train",11602,25960,6054,0.0629752814761428,0.449945315568366,0.917268116364519,96.3474400965351,95.341063174114,87.3529897588371,123.80761937597,118.28093220339,94.8587710604559,1
"497","train",12569,20488,10559,0.0408527672346676,0.461968364073453,0.836886291594086,91.5908186808815,95.4560230378758,96.107964769391,106.82814861962,110.645743850059,139.372194336585,1
"498","train",11651,24985,6980,0.0209471205871409,0.352741684226116,0.955746952075982,91.4939490172517,95.2899339603762,96.6901146131805,114.815552313106,117.027816690014,117.422349570201,1
"499","train",14010,19082,10524,0.0420243243621492,0.30028607187549,0.924684195228823,96.4675231977159,95.3816685881983,90.2821170657545,118.351106352605,124.647101980924,99.2634929684531,1
"500","train",10454,20021,13141,0.0263593633359209,0.523285452235932,0.854122183079119,97.8871245456285,93.5779431596823,93.2102579712351,124.718002678401,120.98166924729,103.134312457195,1
"501","train",15546,21687,6383,0.0569782782532733,0.317737290886208,0.887527838959522,87.2535057249453,98.4650712408355,98.6772677424409,114.647883699987,116.610135103979,120.636691211029,1
"502","train",12909,22348,8359,0.126268494848549,0.363586161151304,0.849719804179696,104.849794716864,90.5100680150349,89.1837540375643,132.146874273762,106.544612493288,118.952147386051,1
"503","train",13532,20372,9712,0.135742727478221,0.457470268688579,0.918983590141175,96.5042122376589,91.0196347928529,99.0079283360791,115.70152231747,118.747545650893,112.898064250412,1
"504","train",9685,25181,8750,0.0282089748651134,0.422906626611502,0.950374901960813,103.007330924109,93.1252134545888,89.04,101.31357769747,127.559429728764,101.482057142857,1
"505","train",11904,24351,7361,0.0306655861269237,0.526935077755771,0.934671599926522,92.0290658602151,95.31074699191,95.8138839831545,114.998739919355,115.060161800337,123.690938731151,1
"506","train",6851,22111,14654,0.106613890629968,0.579176720663433,0.883624092464806,94.0649540213108,97.9818642304735,89.4497065647605,122.460516712889,118.744878114965,110.326122560393,1
"507","train",11790,14849,16977,0.1236335212626,0.569483915864244,0.931180016331045,97.4509754028838,94.1857364132265,92.7255109854509,109.10695504665,119.339282106539,119.150851151558,1
"508","train",13200,24511,5905,0.0186565656565647,0.444964685723287,0.94658697348544,93.8826515151515,96.7809554893721,86.4120237087214,115.924545454545,118.863163477622,107.977138018628,1
"509","train",9110,26112,8394,0.0286339080088666,0.454596489331004,0.920980438875621,95.1,90.5472196691177,106.145103645461,125.96641053787,113.167432598039,116.593042649512,1
"510","train",13030,21528,9058,0.189781048259643,0.490061279063858,0.878469471250702,92.9363008442057,90.0175585284281,107.402737911239,127.220567920184,115.498978075065,103.457496136012,1
"511","train",13507,20324,9785,0.0434821740941849,0.385552095272211,0.927586241446023,94.8402309913378,95.6386538083054,91.665304036791,105.564966313763,121.987010431018,120.197649463464,1
"512","train",12148,20016,11452,0.0889025547657274,0.535843482077102,0.95818865443483,92.1266052025025,91.093774980016,102.971096751659,112.257984853474,123.098820943245,109.466294097101,1
"513","train",21327,13134,9155,0.135635855129767,0.395036083566957,0.925428084942375,96.8455010081118,95.7159281254759,87.2916439104315,112.599943733296,127.267702147099,110.13773894047,1
"514","train",11423,26329,5864,0.153979329629071,0.486124373407658,0.883697803814604,88.8144095246433,96.8195905655361,95.1606412005457,122.758644839359,114.009001481256,115.492667121419,1
"515","train",10539,18255,14822,0.121740910046526,0.509494793261031,0.946560623979599,95.1990701205048,96.5035332785538,91.5353528538659,124.476136255812,105.519967132293,124.351841856699,1
"516","train",13704,17322,12590,0.193082025571445,0.42235352979656,0.806847638181607,83.5443666082896,94.1581803486895,106.895313741064,124.641637478109,103.613612746796,125.367752184273,1
"517","train",9164,22277,12175,0.1102117407417,0.51396525212407,0.911731690622823,93.2766259275426,88.5886340171477,106.23704312115,111.834242688782,123.495757956637,107.211498973306,1
"518","train",16808,17060,9748,0.223185271252685,0.516865963266946,0.91507639576145,91.6050095192765,91.2638335287222,105.155313910546,108.211982389338,118.045838218054,128.085248256053,1
"519","train",11989,22389,9238,0.0243500987015858,0.481700309763459,0.893722433766823,88.5847860538827,102.142034034571,83.6556613985711,113.461756610226,116.604448613158,120.189867936783,1
"520","train",13248,24433,5935,0.0191960902718568,0.445274512211429,0.945984769645039,95.1329257246377,92.1978062456514,102.564785172704,117.026419082126,114.148856055335,125.004043807919,1
"521","train",10364,26432,6820,0.0185986938194801,0.393089629919673,0.962849749870643,97.3348128135855,93.6570066585956,93.4592375366569,115.444326514859,118.235358656174,111.378592375367,1
"522","train",12797,25247,5572,0.119752944547336,0.456505412796024,0.834452373914431,95.9201375322341,93.4451221927358,96.0181263460158,114.518246464015,116.67318889373,120.266690595836,1
"523","train",12055,20204,11357,0.0877920641504161,0.53600684779953,0.959145866676271,96.8567399419328,97.8023163729954,86.1236241965308,112.063956864372,123.019204117996,109.611076868891,1
"524","train",12164,22238,9214,0.0305594779838903,0.417658521273347,0.890097762569392,91.8179875041105,90.0064304343916,108.88593444758,118.44163104242,116.92130587283,112.919904493163,1
"525","train",12217,22164,9235,0.031100347153674,0.41779992993398,0.890438548998447,97.2602930342965,98.8883324309691,80.3164049810504,114.622247687648,116.048456957228,120.067785598267,1
"526","train",12768,23034,7814,0.0334626394417407,0.542027216374095,0.934910693225379,95.108865914787,93.7218459668316,95.7989506014845,110.00156641604,116.912954762525,125.901074993601,1
"527","train",14364,18722,10530,0.0449126629209175,0.302510206090705,0.924943485466352,92.6173767752715,93.5732827689349,98.7157644824312,118.643971038708,124.602125841256,99.1700854700855,1
"528","train",14179,19886,9551,0.11842921525756,0.45703588888026,0.935557923305439,92.3100359686861,98.8287740118677,88.7382473039472,123.622540376613,114.744091320527,109.582137996021,1
"529","train",14883,19455,9278,0.0226432842840815,0.413852177725257,0.876635008390119,93.1834307599274,100.772500642508,83.4591506790257,126.618423704898,112.481161655102,108.695947402457,1
"530","train",14321,21919,7376,0.053985166442801,0.402431054085854,0.933519948109436,92.9530759025208,95.6840184314978,93.9849511930586,131.621325326444,109.832839089375,106.953497830803,1
"531","train",14199,23046,6371,0.0190991080564907,0.444891291585529,0.941314350257466,103.426438481583,89.3629697127484,93.1880395542301,107.370378195648,121.036926147705,120.435567414849,1
"532","train",13736,22032,7848,0.0941870225084741,0.622786285901447,0.963531610401578,95.4487478159581,92.795524691358,97.6244903160041,115.997306348282,115.337055192447,120.644622833843,1
"533","train",10070,29503,4043,0.00985415814786663,0.396032839465262,0.907992026887444,91.5184707050645,95.5861776768464,94,124.852432969215,113.386469172627,118.416769725451,1
"534","train",13075,19603,10938,0.0594779739811729,0.338512012467004,0.859382831574778,100.17154875717,97.123195429271,83.0191076979338,113.849636711281,121.367800846809,110.944139696471,1
"535","train",13536,20385,9695,0.138235004403682,0.456863803161613,0.917407598418457,96.4728132387707,91.057934755948,98.982980917999,117.315602836879,114.259357370616,120.07251160392,1
"536","train",10363,18504,14749,0.119978884152319,0.508816323762524,0.946771532533136,93.8492714464923,92.5619325551232,97.3887043189369,108.49377593361,127.325064850843,108.544308088684,1
"537","train",11889,24425,7302,0.0303068085674843,0.527123848515844,0.935200670243488,96.9847758432164,93.6663254861822,93.2429471377705,115.086718815712,115.061084953941,123.614215283484,1
"538","train",21121,15568,6927,0.0244523849973668,0.318514600084608,0.940331807618407,94.3719047393589,97.418872045221,88.3305904431933,116.915913072298,116.521711202467,115.183051826187,1
"539","train",9270,24788,9558,0.0492565095077939,0.505513895085266,0.912927062434137,86.7153182308522,97.9359367435856,93.1392550742833,119.33074433657,115.966475714055,115.138208830299,1
"540","train",15801,20926,6889,0.0264525327883181,0.474857246731237,0.946263295563576,94.5847098284919,94.8596960718723,93.2130933372042,119.018289981647,113.114976584154,121.006241834809,1
"541","train",12207,25303,6106,0.089739895302757,0.532195283361754,0.952956590431807,94.0906037519456,94.2689799628503,96.2757943006878,119.870156467601,115.380231593092,114.402718637406,1
"542","train",9910,22195,11511,0.155090322708307,0.516763977048381,0.844048574168643,100.770837537841,103.290696102726,72.151507253931,121.368718466196,111.958819553954,121.064546955086,1
"543","train",10359,25174,8083,0.197153559753863,0.643323098684129,0.896863181744384,94.2380538662033,94.0474696115039,96.2450822714339,117.423303407665,118.663184237706,108.579611530372,1
"544","train",23751,10869,8996,0.164163490329791,0.474670000487074,0.909555009198047,99.6565197254852,85.8640169288803,91.3199199644286,127.670498084291,107.459839911675,97.9303023566029,1
"545","train",12921,21546,9149,0.170849703552946,0.583482853830323,0.940139605957175,92.5729432706447,97.5978371855565,89.9261121434037,111.384335577742,120.057226399332,115.347469668816,1
"546","train",14883,19455,9278,0.0226432842840814,0.413852177725283,0.87663500839015,93.1834307599274,100.772500642508,83.4591506790257,106.381576295102,120.518838344898,124.304052597543,1
"547","train",12796,25252,5568,0.119617343655163,0.45647512291779,0.834365139734096,93.0654110659581,95.5682718200539,92.9520474137931,114.39207564864,116.745485506099,120.230962643678,1
"548","train",12504,20607,10505,0.0403632406257437,0.461978368287174,0.83664137525556,97.4528950735765,93.5051196195468,92.9367920038077,106.776631477927,110.815548114718,139.224464540695,1
"549","train",13671,21636,8309,0.0503025582993044,0.390412855842923,0.939534499562289,99.0414746543779,89.8837585505639,99.0481405704658,109.342037890425,118.300656313551,123.588398122518,1
"550","train",15768,20969,6879,0.0259992936799262,0.474631926307644,0.946536346767259,94.4554794520548,94.0753970146407,95.8963512138392,119.03101217656,113.130764461825,120.968745457189,1
"551","train",13788,21827,8001,0.0942345432515851,0.62226456349711,0.960930373899371,93.5118944009283,96.2176203784304,91.5170603674541,116.952494923122,117.723919915701,112.381327334083,1
"552","train",13005,25908,4703,0.195116207190279,0.505823017797559,0.954003493806648,94.7030372933487,95.3993747105141,88.9840527322985,113.143790849673,118.825961093099,112.967467573889,1
"553","train",9941,21377,12298,0.115373251201689,0.610189621060581,0.911911708902108,100.619655970224,94.4708799176685,89.6038380224427,118.952620460718,118.75707536137,110.594080338266,1
"554","train",12921,21546,9149,0.170849703552957,0.583482853830325,0.940139605957172,92.5729432706447,97.5978371855565,89.9261121434037,121.615664422258,112.942773600668,117.652530331184,1
"555","train",8536,24509,10571,0.150095558373293,0.599962718777187,0.9180276783876,96.2967432052484,92.5417601697336,97.5893482168196,117.932872539831,123.137214900649,99.9544981553306,1
"556","train",15768,20968,6880,0.0259992936799263,0.474655871505342,0.946540697674443,94.4554794520548,94.0736360167875,95.9014534883721,113.96898782344,119.868609309424,112.034302325581,1
"557","train",12182,21747,9687,0.0289475632643462,0.491077155559866,0.956440104688505,92.8618453455919,96.5556168666943,91.9452874987096,108.733869643737,122.479422449073,112.842778982141,1
"558","train",13180,19437,10999,0.247696450355542,0.462105525443116,0.869470843160447,96.1661608497724,92.445850697124,96.133466678789,129.248179059181,107.029274064928,117.960269115374,1
"559","train",14969,17458,11189,0.0435655911105148,0.397193937719404,0.926703572661514,100.690293272764,94.0796769389392,86.874251497006,136.472109025319,95.1895978920839,123.030923228171,1
"560","train",11651,24985,6980,0.0209471205871411,0.352741684226107,0.955746952075982,91.4939490172517,95.2899339603762,96.6901146131805,118.184447686894,115.972183309986,115.577650429799,1
"561","val",13745,23378,6493,0.0543393319495833,0.458432345476436,0.912898053107006,94.0747180793016,94.097099837454,96.850916371477,107.059876318661,119.437975874754,125.90559063607,0
"562","val",11524,24258,7834,0.0736219722182484,0.371041208964311,0.929611497394495,93.8505727178063,94.8703108252948,94.3086545825887,125.136324192989,113.249608376618,113.860607607863,0
"563","val",14560,23621,5435,0.0228011204481782,0.42817665570094,0.938771578548647,97.6835164835165,93.0118961940646,92.4390064397424,114.167101648352,119.032513441429,111.743146274149,0
"564","val",13066,22924,7626,0.0426042145007345,0.472211501945024,0.92904357127067,95.0075003826726,94.1048682603385,94.8182533438238,125.502449104546,110.624541964753,118.73747705219,0
"565","val",26890,12641,4085,0.0162884372789638,0.442302126134833,0.939474404204782,97.9717738936408,89.7909184399968,86.2188494492044,114.157307549275,122.306700419271,113.952264381885,0
"566","val",11406,24177,8033,0.0500139245598276,0.545256997616481,0.914798514949426,93.5061371208136,94.6111593663399,95.5766214365741,111.224355602315,119.910079827936,113.727499066351,0
"567","val",8872,26130,8614,0.043234498488304,0.36008689583747,0.943623922752328,85.383791704238,97.882395713739,93.6289760854423,97.5658250676285,124.757711442786,110.952054794521,0
"568","val",11018,23977,8621,0.0353859459921187,0.264954241278518,0.805132019168964,92.1498457070249,96.0415398089836,93.2162162162162,132.885913958976,111.225090711932,110.228859761049,0
"569","val",10547,25171,7898,0.0434019896002385,0.339479372854278,0.889107195169833,93.7877121456338,94.2418259107703,96.2739934160547,128.793021712335,112.338603948989,113.346290200051,0
"570","val",13860,17170,12586,0.0910228333757652,0.422445670172484,0.923773068738001,94.4390331890332,94.8145020384391,94.1380899412045,126.104256854257,104.492137449039,122.304862545686,0
"571","val",11945,25603,6068,0.0510132223672202,0.472284421326231,0.897345121304994,92.8420259522813,94.976643362106,95.7526367831246,112.421850146505,117.053704643987,122.191661173368,0
"572","val",12936,22365,8315,0.0386230249675624,0.461827172183363,0.891940622310337,87.3440012368584,97.3522021014979,97.9612748045701,110.073979591837,127.290632684999,97.4734816596512,0
"573","val",11946,25596,6074,0.0511268026380096,0.472175493107069,0.897106277479765,96.2206596350243,93.9814033442725,93.301284162002,120.569814163737,115.978785747773,110.692130391834,0
"574","val",10651,25048,7917,0.0441111117247574,0.341215141438142,0.887705533141691,95.4305698995399,94.7584238262536,92.4304660856385,104.516477326073,120.667039284574,119.438044713907,0
"575","val",19185,17867,6564,0.0345179802439553,0.479996532110347,0.937049384043726,93.2915298410216,96.2425701013041,93.2888482632541,113.536565024759,121.38904124923,111.853595368678,0
"576","val",18745,17272,7599,0.0344648246068153,0.445054219001088,0.928330095033189,93.8264070418778,94.5305118110236,96.092248980129,126.334915977594,106.353867531264,115.300960652717,0
"577","val",16675,19971,6970,0.0636004350765744,0.342340707751643,0.941220356148232,90.584047976012,96.0272895698763,99.4923959827834,128.089595202399,109.827449802213,107.891822094692,0
"578","val",11374,24155,8087,0.049408178956477,0.544591669000498,0.913338522004626,95.5115174960436,94.3534671910577,93.5150241127736,121.812554949886,113.026247153798,119.403858043774,0
"579","val",10266,27893,5457,0.0302937929506499,0.370361950394385,0.92467095689295,87.0508474576271,96.59430681533,97.8088693421294,116.184784726281,115.942171871079,119.944291735386,0
"580","val",11544,24370,7702,0.0391124155830029,0.390754463459473,0.936763560267035,98.5980595980596,91.826754205991,96.8161516489224,124.157397782398,114.562659006976,111.152817450013,0
"581","val",11138,24836,7642,0.03559937891479,0.384894318493941,0.912570880223382,99.5831388040941,93.1380657110646,91.5176655325831,105.240348356976,121.199750362377,117.636744307773,0
"582","val",11150,24806,7660,0.0357319968346074,0.38489881480277,0.912039625249624,89.3349775784753,95.9256631460131,97.4014360313316,127.761165919283,111.840562767072,115.197127937337,0
"583","val",10291,27867,5458,0.0309983404497742,0.370400860670734,0.925419783156964,101.913322320474,92.4192055118958,91.1462074019787,116.183266932271,115.906950873793,120.125137412972,0
"584","val",11102,26341,6173,0.047826040882935,0.358154848439422,0.953819765392007,95.689335254909,94.4693443680954,92.4918192127005,129.952621149342,112.769864469838,108.222744208651,0
"585","val",17365,18238,8013,0.113878604133838,0.36081871722254,0.956778078759295,93.2179671753527,95.1226559929817,95.8611007113441,123.43057875036,115.146233139599,104.561961812055,0
"586","val",13715,23421,6480,0.0537530827132098,0.45816198132893,0.912857661583196,94.9359825009114,94.9336919858247,92.0097222222222,126.007728764127,113.509969685325,107.183796296296,0
"587","val",11024,24008,8584,0.0357572782378554,0.265138091224408,0.805999762440005,96.8485123367199,92.9806731089637,95.7332246039143,100.075653120464,121.827182605798,122.693732525629,0
"588","val",11640,26119,5857,0.0303961997169998,0.355538038945333,0.934021633239288,95.0606529209622,94.6189746927524,92.8552159808776,117.558591065292,118.357747233814,106.111661260031,0
"589","val",13080,22893,7643,0.0423388499130487,0.472142439293431,0.928586198315559,93.9832568807339,94.8613549993448,94.3019756640063,125.524617737003,110.608919757131,118.70103362554,0
"590","val",17693,18034,7889,0.0591376006684753,0.352236624937151,0.946438699703517,95.3344825637258,94.088222246867,93.569780707314,112.874131012265,119.475047133193,117.831030548866,0
"591","val",14443,18655,10518,0.0400419227443088,0.354003605194363,0.944215145651308,92.000623139237,95.7967837041008,95.6320593268682,121.010939555494,111.330528008577,119.474424795589,0
"592","val",23428,16013,4175,0.0118515803111396,0.449390262568445,0.939516731243414,94.5850264640601,94.0073690126772,95.9123353293413,116.470804165955,116.049772060201,118.390658682635,0
"593","val",16795,20166,6655,0.0311044953855308,0.334265401092435,0.950931777669774,96.6634117296815,92.430030744818,95.3126972201352,114.037808871688,121.560448279282,107.379564237415,0
"594","val",11838,24819,6959,0.024932669469206,0.421017263023411,0.940858642638008,95.9887649940868,93.6075587251702,95.1503089524357,125.565382665991,116.037753334139,102.727403362552,0
"595","val",10979,24066,8571,0.0361331525961313,0.264105735371426,0.806069257711337,96.851443665179,93.0309565361921,95.6127639715319,133.242280717734,111.075708468379,110.284564228211,0
"596","val",16647,18973,7996,0.110890615632315,0.354749318691195,0.956413010426807,96.0437316032919,93.7229747535972,93.1298149074537,123.489217276386,115.304538027724,104.785642821411,0
"597","val",12937,22370,8309,0.0386194332413328,0.461930281276508,0.892276034255374,101.672489758058,91.6086276262852,91.1168612348056,122.987013990879,105.659856951274,135.584306174028,0
"598","val",23898,15675,4043,0.0103475719520371,0.340401163336126,0.932920128229397,95.5545652355846,92.5962998405104,95.6472916151373,113.4848941334,118.764784688995,125.541429631462,0
"599","val",23881,15696,4039,0.0102413026682115,0.340593581979147,0.932072100937441,93.4370001256229,96.4183868501529,93.3300321861847,119.527574222185,114.221712538226,107.452834860114,0
"600","val",9819,28992,4805,0.0227306402752566,0.435782555295803,0.95823713044012,89.4036052551176,96.0921978476821,95.3075962539022,116.194113453509,115.75924392936,121.594588969823,0
"601","val",9759,27028,6829,0.0582806419011893,0.452924490796743,0.89738686512829,88.0630187519213,96.643554832026,95.2149655879338,110.389281688698,116.7901805535,124.084053302094,0
"602","val",26893,12641,4082,0.016392194776247,0.442520835563071,0.939351144671506,91.0003346595768,99.2669883711732,102.794218520333,114.234782285353,121.970018194763,114.484321411073,0
"603","val",10265,25605,7746,0.0403782126586624,0.444583204107592,0.908752398454919,93.6074037993181,94.9253270845538,94.2769171185128,102.747881149537,121.793907439953,117.224890265944,0
"604","val",14002,22767,6847,0.0493624160133971,0.368556484833028,0.954001323035444,94.9348664476503,94.1326481310669,94.8321892799766,118.110912726753,116.383274036983,113.59383671681,0
"605","val",13833,21875,7908,0.0515184632372403,0.351102745097934,0.943967885586228,94.2105110966529,93.8721371428571,96.7431714719272,115.723415022049,113.323565714286,126.645042994436,0
"606","val",11744,25276,6596,0.0619677298712365,0.454247073097292,0.911398470849873,89.4304325613079,96.6237537585061,95.3879624014554,105.863249318801,118.786002532046,126.678441479685,0
"607","val",12553,24278,6785,0.0458663892546559,0.427717662565391,0.907518603609507,95.6981598024377,93.8325232720982,94.6716285924834,106.539472636023,120.199192684735,121.691672807664,0
"608","val",11544,24370,7702,0.039112415583003,0.390754463459475,0.93676356026704,98.5980595980596,91.826754205991,96.8161516489224,108.842602217602,118.437340993024,121.847182549987,0
"609","val",10212,25352,8052,0.0386243020514114,0.372206238127839,0.93535645753585,95.5555229142186,93.780609024929,95.4263537009439,123.652565609087,112.556524140107,119.844883258818,0
"610","val",12812,25285,5519,0.0507407271369335,0.344809873326327,0.89713538613493,81.4352169840774,100.533992485663,97.1846348976264,126.203715266937,114.71837057544,102.135894183729,0
"611","val",10659,25281,7676,0.0474212163521932,0.382627114371621,0.838513727533818,101.9589079651,92.0176021518136,92.318264721209,132.023548175251,110.838218424904,113.590932777488,0
"612","val",10266,27893,5457,0.0302937929506499,0.370361950394389,0.924670956892958,87.0508474576271,96.59430681533,97.8088693421294,116.815215273719,117.057828128921,113.055708264614,0
"613","val",11150,24806,7660,0.0357319968346074,0.384898814802786,0.912039625249632,89.3349775784753,95.9256631460131,97.4014360313316,105.238834080717,121.159437232928,117.802872062663,0
"614","val",6763,25121,11732,0.0251750441415658,0.488290009686354,0.965518808955484,99.9300606239834,96.2021018271566,87.7251960450051,110.952831583617,126.536523227579,98.2071258097511,0
"615","val",14472,18605,10539,0.039643557810076,0.354996706556789,0.944240347244281,96.9885295743505,93.1888739586133,93.3973811557074,120.901395798784,111.395001343725,119.468165860139,0
"616","val",11217,24339,8060,0.0375137877206683,0.387899675256838,0.935478032404069,93.8276722831417,94.8041825876166,94.5171215880893,113.130337880004,118.663872796746,114.655210918114,0
"617","val",7130,28321,8165,0.0161235321618123,0.416391218045698,0.959514907003857,96.2295932678822,94.0607323187741,94.5132884262094,114.941514726508,117.653084283747,113.861359461115,0
"618","val",16023,20620,6973,0.0651450794384993,0.32936041535908,0.939144543519433,91.0021219496973,95.9709990300679,98.1877240785888,109.702989452662,120.678806983511,119.761365266026,0
"619","val",12638,19320,11658,0.0422224911486981,0.337595298989097,0.843153737734602,92.6426649786359,95.094099378882,95.528907188197,131.099699319513,103.731780538302,121.832904443301,0
"620","val",12520,23077,8019,0.0461232224519185,0.514420350624982,0.901906990505451,98.4485623003195,93.135936213546,92.2606310013717,127.948642172524,107.006889977033,125.944506796359,0
"621","val",9244,24817,9555,0.0489822757315811,0.505387910090141,0.912764695621868,102.344655993077,91.0704355885079,95.8182103610675,113.436932064042,117.127976790104,117.832339089482,1
"622","val",9352,21074,13190,0.274682148308426,0.585522165590222,0.838634437853974,99.4121043627032,89.6883837904527,98.7048521607278,115.824850299401,106.419047167125,133.085291887794,1
"623","val",21121,15568,6927,0.0244523849973667,0.318514600084614,0.940331807618406,94.3719047393589,97.418872045221,88.3305904431933,116.084086927702,116.478288797533,117.816948173813,1
"624","val",10359,25174,8083,0.197153559753874,0.643323098684129,0.896863181744372,94.2380538662033,94.0474696115039,96.2450822714339,115.576696592335,114.336815762294,124.420388469628,1
"625","val",9164,22277,12175,0.110211740741706,0.513965252124075,0.911731690622827,93.2766259275426,88.5886340171477,106.23704312115,121.165757311218,109.504242043363,125.788501026694,1
"626","val",12796,25252,5568,0.119617343655162,0.45647512291779,0.834365139734095,93.0654110659581,95.5682718200539,92.9520474137931,118.60792435136,116.254514493901,112.769037356322,1
"627","val",15580,17217,10819,0.220459362178729,0.600854604489224,0.948155115637119,96.9149550706033,99.3509903002846,83.3026157685553,106.424518613607,117.255793692281,129.806544042888,1
"628","val",12369,24307,6940,0.0208027976329187,0.442370752554876,0.934215403740776,92.6006952866036,95.4562060311844,94.536023054755,105.198318376587,120.222528489735,123.604755043228,1
"629","val",9270,24788,9558,0.0492565095077935,0.505513895085272,0.912927062434128,86.7153182308522,97.9359367435856,93.1392550742833,113.66925566343,117.033524285945,117.861791169701,1
"630","val",13507,20324,9785,0.0434821740941837,0.385552095272165,0.927586241445994,94.8402309913378,95.6386538083054,91.665304036791,127.435033686237,111.012989568982,112.802350536536,1
"631","val",13793,22626,7197,0.0303154626600864,0.417967183337492,0.926282465188416,97.431595736968,92.9726420931672,93.6833402806725,113.600957007178,117.535357553257,118.801028206197,1
"632","val",13522,22075,8019,0.0466649845857574,0.320244975906464,0.952355802029038,97.178523886999,92.0546319365798,96.7150517520888,109.436547847951,126.882582106455,99.8291557550817,1
"633","val",11437,26302,5877,0.154015433225834,0.486052652374132,0.88360808335589,100.281892104573,92.1367196410919,93.8247405138676,122.742939582058,113.985742529085,115.603198911009,1
"634","val",12207,25303,6106,0.0897398953027539,0.532195283361753,0.952956590431815,94.0906037519456,94.2689799628503,96.2757943006878,113.129843532399,117.619768406908,118.597281362594,1
"635","val",10169,23709,9738,0.034087065842167,0.418670828236736,0.879386595467992,95.4970990264529,88.6018389641065,107.818956664613,114.844232471236,115.903791809018,119.680632573424,1
"636","val",14228,22763,6625,0.120516848853663,0.385160989669228,0.912925194228678,92.8508574641552,93.4524447568422,101.641056603774,110.974768062974,119.932829591882,116.571169811321,1
"637","val",15546,21687,6383,0.0569782782532693,0.317737290886217,0.887527838959538,87.2535057249453,98.4650712408355,98.6772677424409,118.352116300013,116.389864896021,112.363308788971,1
"638","val",9064,22563,11989,0.109289064257669,0.514844970031596,0.914316554881159,95.7759267431598,100.217834507823,82.7745433313871,121.440092674316,109.454106280193,126.025356576862,1
"639","val",9607,25205,8804,0.0198417412140247,0.418555919888226,0.911026627825188,88.3187259290101,96.9900416584011,94.1163107678328,119.171021130426,111.567149375124,127.707632894139,1
"640","val",12533,24516,6567,0.0194279259617354,0.477523282114225,0.954991833797639,99.3239447857656,93.6807798988416,88.351911070504,110.877283970318,120.091532060695,113.822902390742,1
"641","val",10092,29493,4031,0.0105231866825205,0.3960805588298,0.910206682524172,97.4883075703528,93.3881599023497,95.153311833292,108.108006341657,119.61438307395,114.723641776234,1
"642","val",9955,27176,6485,0.02426566608562,0.442548355815624,0.940179902338755,96.4876946258162,93.7203414777745,94.7159599074788,108.176092415871,118.572637621431,120.592289899769,1
"643","val",11817,14815,16984,0.123861435917334,0.569493293098606,0.931299123511708,91.5450621985275,94.8536618292271,96.2474682053698,123.850892781586,113.67310158623,113.851330664155,1
"644","val",10334,25222,8060,0.196726586899526,0.643285118345164,0.896557193597121,94.7953357847881,94.9847355483308,92.6044665012407,117.549835494484,118.560859567045,108.704962779156,1
"645","val",15580,17217,10819,0.220459362178735,0.600854604489217,0.948155115637134,96.9149550706033,99.3509903002846,83.3026157685553,126.575481386393,115.744206307719,103.193455957112,1
"646","val",9678,25152,8786,0.021033757582388,0.418867871576057,0.912774779841412,100.615829716884,92.0744672391858,94.7069201001594,113.848729076255,121.367565203562,105.485886637833,1
"647","val",11717,24921,6978,0.0217364747383971,0.353148419594046,0.956088322402644,97.2748143722796,93.7858031379158,92.3913728862138,114.893232055987,116.974118213555,117.504729148753,1
"648","val",11900,20575,11141,0.0419057505355074,0.500714840492736,0.859666203794153,99.9078991596639,91.1124665856622,94.9797145678126,131.09268907563,118.332247873633,97.5293959249618,1
"649","val",16453,18937,8226,0.120820209199572,0.375639141963976,0.895685607089941,93.1514617395004,95.39441305381,95.1382202771699,102.339026317389,126.34419390611,122.161439338682,1
"650","val",10984,23864,8768,0.142090098967479,0.454560976251002,0.859006458422858,101.125,89.151231981227,100.758439781022,126.425072833212,110.827732148843,119.504790145985,1
